Customer ID,Gender,Age,Annual Income (k$),Spending Score,Purchase Date,Product Category,Product Price ($),Payment Method
16aeaa7b-6049-4a59-a1e2-7146912e998e,Male,47,54.92,58,2021-06-29,Electronics,315.59,Paypal
924b59c5-209b-42de-a37f-09556232ce14,Male,22,145.07,39,2020-10-09,Sports,373.83,Paypal
ae0eb537-5e5e-494b-bc74-fc6cfbc7ae67,Male,34,77.81,88,2024-03-10,Beauty,192.98,Credit Card
4930d0af-636a-4af6-a732-b94bf5985980,Male,33,30.01,59,2021-05-01,Sports,134.98,Debit Card
cd83b8d2-f41f-4136-a94c-532e7d103e53,Female,36,50.84,15,2023-08-01,Sports,430.64,Credit Card
68b6c5f6-4382-41b8-9091-eb3e50bdcdae,Male,34,107.82,9,2024-04-07,Electronics,349.09,Bank Transfer
b37b001d-2488-4224-9961-cca8100f6c46,Female,61,92.69,29,2022-04-15,Home & Kitchen,332.63,Credit Card
e0c1a14b-4f8b-4837-82b1-f2bf9b864c69,Female,52,46.73,23,2022-06-21,Books,443.96,Debit Card
ac419de5-d717-4c7b-a655-80e4480e900f,Male,25,140.47,21,2022-10-11,Books,487.79,Debit Card
73910744-63ba-43ba-9f37-1e546089fb09,Female,23,27.31,86,2024-01-06,Home & Kitchen,83.11,Credit Card
d83e5f88-327d-403a-8868-cbfb09c47025,Female,60,40.61,75,2023-07-27,Books,12.97,Debit Card
f4ed21c5-f141-4a41-9bb2-08b90f6b0b37,Male,28,144.05,100,2022-02-25,Clothing,89.69,Debit Card
5042e279-1fa5-4b10-a4af-e904ee659b1c,Male,22,141.68,61,2020-09-16,Groceries,67.18,Paypal
bd6c5d1e-d3e1-455b-9e7a-b5214f26f5d6,Female,33,74.59,97,2020-11-15,Home & Kitchen,469.97,Credit Card
3ac398f0-c583-4df8-b557-29d43e50db65,Male,38,61.68,61,2024-09-18,Electronics,207.71,Bank Transfer
48c95569-4214-42ea-89c6-53b9f32f585d,Male,30,143.92,3,2020-07-11,Books,415.56,Credit Card
8c4f30c5-bd74-44ae-8b7e-91c03e40ce76,Female,53,102.7,78,2021-12-13,Clothing,182.48,Paypal
b31482a1-3f92-4317-8a6e-68b6fa7de9d0,Male,70,82.05,2,2022-10-17,Home & Kitchen,198.48,Paypal
9f164ddf-4e8a-49db-a87d-f481aef53c60,Female,33,122.41,49,2021-01-02,Home & Kitchen,179.03,Credit Card
943db303-4d4b-4d8d-bdc5-00bab51ff105,Female,52,89.42,58,2022-10-18,Sports,216.06,Debit Card
d655214c-fe97-4bd0-94bc-9036bb9a2ab1,Male,46,25.0,69,2021-11-16,Clothing,347.18,Bank Transfer
49d4d2e0-8d0b-4523-a3e1-8c87d365c3ee,Female,49,101.01,3,2024-02-14,Electronics,127.41,Debit Card
36b90c6d-30cc-47f2-b77a-c632287c4f47,Female,53,137.0,11,2020-11-17,Beauty,63.11,Debit Card
3c823599-a338-44e8-884f-94c008037a4d,Female,20,61.37,54,2022-01-26,Sports,137.63,Paypal
c81bd0b4-b922-4c17-9b2f-1b9e372e685e,Male,59,74.14,12,2022-08-11,Sports,170.2,Paypal
2f0c5796-7c24-4e0f-a6dc-811053d5b127,Female,70,93.63,21,2023-09-18,Electronics,57.68,Credit Card
7301c08b-2fd8-4072-b5a1-75db6e2c853d,Female,58,65.72,90,2023-07-04,Sports,230.15,Debit Card
8c236e2a-7ba7-47bd-8dff-fe5c76cb3883,Female,62,67.93,77,2021-01-08,Beauty,403.18,Credit Card
344f1a27-7ab5-476e-8890-e995eae592ae,Female,60,143.27,11,2021-10-28,Beauty,149.47,Debit Card
16d6a551-ec8a-488f-99ff-62fc728c12ac,Male,31,142.35,71,2024-09-01,Beauty,67.35,Debit Card
381097f6-6e9d-4d92-918b-be11af1341dc,Female,64,80.82,68,2023-06-10,Electronics,337.45,Debit Card
6da25035-13bc-40f2-9c64-e2883701f4ca,Male,33,26.25,26,2023-02-23,Clothing,196.51,Debit Card
0cced40e-d2af-4fef-8f30-e53683b2cf50,Female,64,64.15,88,2023-02-10,Clothing,208.15,Bank Transfer
cdd319cf-cce1-4da4-96d9-a7f0bef6a95e,Male,55,89.3,77,2023-12-23,Sports,431.46,Paypal
53419609-c1b0-4bc5-99a7-18ace4915c85,Female,34,135.46,87,2021-10-16,Electronics,17.07,Credit Card
b815f1e2-b631-4913-a695-7fb7494a4769,Female,45,109.06,99,2022-11-23,Sports,358.01,Debit Card
85e4b073-7ea0-4b85-9598-d02ed8f1ed00,Male,59,52.64,93,2024-06-05,Groceries,437.44,Debit Card
3513cbc7-08bf-43cb-9446-dbe5d5a965ea,Male,57,106.06,16,2020-03-03,Books,258.9,Credit Card
6b207d46-f4bc-4202-bfbe-5e68689365b0,Male,63,77.64,91,2021-04-10,Home & Kitchen,416.71,Credit Card
e9b90b11-0201-4c6b-83f1-c5473f0faa45,Male,31,127.3,92,2020-11-30,Clothing,269.79,Bank Transfer
238634d5-7058-4887-8358-f5a560b8820f,Male,38,142.24,53,2024-03-17,Home & Kitchen,23.13,Bank Transfer
49a34cad-7a6c-402c-a064-1e6c3da69a7c,Female,46,137.8,7,2022-10-11,Home & Kitchen,433.32,Bank Transfer
2da3281f-6c53-4770-b1cb-7b73f6402593,Male,50,54.85,3,2023-11-02,Books,45.62,Paypal
f6fcc574-8307-414f-8d8b-889334c9eb09,Male,32,136.31,32,2023-09-03,Beauty,98.75,Bank Transfer
e81e8c8d-5145-4245-9398-d26d785bf475,Female,67,24.31,29,2020-04-14,Clothing,43.27,Credit Card
faadce69-1cf0-46c7-b90c-bab0bfc077b6,Female,26,46.54,76,2022-09-17,Sports,182.58,Paypal
0d37c60e-b986-4196-8746-9ea63387428e,Male,55,98.72,47,2020-05-05,Clothing,476.93,Debit Card
7a5ab03a-a63b-41dc-a173-e17aba39f11f,Male,57,20.71,39,2024-02-06,Books,200.32,Bank Transfer
bb04b4b2-6aeb-430f-9209-b679c141d14b,Female,60,31.27,40,2021-12-28,Home & Kitchen,162.5,Bank Transfer
ff25b42f-0955-46b4-8056-14c881bd8cc4,Female,41,88.18,6,2020-11-10,Books,139.1,Debit Card
3c94bacf-84cc-42ce-92e5-708ac2c26a8c,Male,65,113.76,34,2021-10-09,Groceries,43.44,Bank Transfer
0b684774-29d3-4aba-8d25-2e96548b54be,Male,69,52.79,32,2022-12-11,Electronics,387.85,Bank Transfer
2da64fcc-c215-483f-94de-37467c1a57d8,Male,64,85.82,55,2020-05-27,Clothing,141.12,Paypal
f1f5215a-8da0-4920-b364-7e1e58ad5b80,Male,26,59.95,65,2020-04-28,Sports,311.13,Bank Transfer
fcc378bf-114e-486a-8598-b4a20cf72d9e,Male,67,120.8,11,2021-07-12,Electronics,326.3,Bank Transfer
6ba77d88-3b93-443a-b316-b48f2cd67afe,Male,22,74.23,18,2022-03-24,Clothing,118.18,Bank Transfer
b04e3a09-e75c-467b-b985-e91a65d2af4b,Female,52,145.75,51,2022-01-16,Clothing,426.64,Credit Card
7ecffde3-d179-4aa8-a45e-b0df4a365bec,Male,21,39.03,92,2021-09-08,Books,158.34,Debit Card
40164161-8dc8-4b90-b519-b5cafafa7b29,Female,64,76.17,48,2020-01-12,Groceries,267.07,Bank Transfer
02715ffa-7c69-4c26-8118-da053825e687,Female,18,147.26,74,2023-05-25,Groceries,304.2,Bank Transfer
3d4dc7b6-9ccb-42f7-894a-f1aa10081c69,Male,30,94.35,16,2024-06-24,Beauty,328.19,Bank Transfer
e735c701-9891-41c1-b46d-65d28201a4bf,Female,46,118.65,64,2024-08-15,Clothing,470.77,Credit Card
2d77b071-ecd4-4f3a-9237-1c3b3affc31d,Female,49,87.52,28,2024-05-01,Home & Kitchen,444.83,Credit Card
5add0d5f-e2ec-4a4c-beeb-dfc14fd607c2,Male,38,89.43,51,2022-07-25,Home & Kitchen,180.3,Paypal
b910459b-1953-45d1-9ec2-0f5a8a466021,Male,31,38.28,90,2021-03-27,Clothing,336.3,Bank Transfer
68c4bdf5-56af-42ca-bc23-0ff784d37dd9,Female,24,143.71,50,2021-10-14,Groceries,102.58,Paypal
fb09e612-5b05-4e88-81c5-7663efaa29d8,Male,52,45.98,51,2024-06-07,Groceries,408.0,Paypal
4aae2faf-214a-4747-a14c-e51b403d8d56,Female,35,135.31,19,2021-05-28,Groceries,222.3,Bank Transfer
ce2f966e-fbc1-48de-a0d8-60f43b740fc4,Female,43,72.39,76,2022-03-13,Sports,477.5,Credit Card
186fe21e-2ac8-4833-84c8-80c9324c87a6,Male,54,94.59,89,2023-10-10,Home & Kitchen,375.44,Debit Card
a8da302e-2fcc-4999-a2d8-24981346803d,Male,70,104.43,48,2024-02-18,Sports,287.71,Bank Transfer
1b1feb6a-ae6a-4ab3-a8d6-f5ec94d108c7,Male,61,24.25,41,2023-08-20,Home & Kitchen,162.35,Paypal
24aade24-b109-4f8b-b0a6-514204a018eb,Male,21,49.54,63,2020-10-20,Clothing,145.68,Credit Card
effe0340-2f64-4e2b-9657-5d6f24ec49c0,Female,56,101.46,91,2020-10-03,Electronics,185.3,Bank Transfer
4f6e2f3c-c836-442a-8f2e-29dc8b632287,Male,48,104.43,46,2024-07-30,Electronics,370.18,Debit Card
524e0c0d-9e8b-4cef-b3d9-f092647d506a,Male,67,40.58,42,2023-03-02,Electronics,417.56,Paypal
83599109-2f01-4923-a670-761148fda170,Female,62,22.58,66,2020-07-31,Home & Kitchen,286.59,Bank Transfer
754ba844-f5be-4b57-b6fa-fc81a39d11d8,Female,28,144.79,83,2022-04-22,Sports,467.54,Credit Card
73d5f139-c765-4bbe-8291-2c51f2c5e3ec,Female,62,92.74,44,2022-11-04,Clothing,78.85,Paypal
e453469c-bb85-4b9e-98cf-a29626f976c3,Male,18,143.08,99,2020-11-23,Clothing,479.22,Debit Card
2d01f328-638b-434a-bf3b-cd44924df327,Female,33,71.46,90,2020-07-14,Sports,69.55,Debit Card
6bce8bcf-4033-44a8-a9ed-c913eda08574,Female,46,82.88,37,2023-11-09,Sports,492.87,Paypal
d2f315f8-81f7-4182-b2d5-858c28f63c25,Male,67,104.33,15,2021-07-08,Clothing,470.82,Debit Card
d9c9e25e-3ada-4a54-8bdd-4d87d8b2fbec,Female,54,128.51,50,2023-04-15,Sports,220.41,Paypal
6f227009-f81b-4ffc-ab4c-a4ceaf22bf7f,Male,31,36.77,88,2021-03-28,Electronics,409.11,Paypal
a4727bb7-ea48-40f6-9c10-9bf5c0f7ed0f,Male,19,140.06,59,2022-11-09,Books,13.26,Bank Transfer
814c06f2-eee6-4528-81e4-8363becbfec1,Female,40,52.26,36,2022-09-20,Clothing,231.03,Credit Card
ce3906d4-0018-4849-b594-2ddd916a4eab,Female,26,125.76,66,2024-03-28,Electronics,324.21,Credit Card
53fc53b3-12f9-43d1-a3ea-8d273a59d633,Female,54,97.63,70,2020-07-08,Home & Kitchen,27.38,Paypal
5e9fab72-11bd-4d5f-9071-abee7228dbb8,Female,47,89.18,9,2022-02-13,Books,337.18,Debit Card
6da3b36a-bb62-456a-8d91-aa89406ae046,Female,33,108.96,100,2022-01-15,Electronics,61.28,Paypal
753cfe3f-ba03-46fe-b29c-2345c4758cc8,Male,21,147.64,13,2021-07-23,Beauty,33.77,Paypal
6b669348-3a6c-4a6a-ad0b-f5d4b0d66d34,Male,49,92.03,85,2021-09-15,Groceries,12.87,Credit Card
ebd292d1-de3d-4721-8eff-9da1f1e323ad,Female,25,99.55,49,2024-09-23,Books,233.19,Debit Card
5282de45-5ce3-4556-bda2-e51c9cb7fb9d,Female,40,111.18,6,2023-09-10,Sports,310.86,Paypal
33e0129d-228f-48c5-aff8-54361bb9f1b2,Female,39,113.46,92,2021-06-24,Beauty,104.65,Bank Transfer
3f827113-a443-4256-941a-54942eae263a,Female,46,48.66,42,2023-04-08,Electronics,460.37,Paypal
885f14b9-0ab9-4d17-ae17-402be8496d1a,Female,30,129.86,91,2022-10-02,Books,337.63,Paypal
08e08194-381a-49d7-8ab2-d8570b0d0980,Female,21,27.31,58,2024-08-14,Electronics,229.11,Credit Card
4d6f0e2a-4ff9-4111-a9b8-d32f2b09a3a4,Female,64,130.68,28,2024-10-07,Electronics,499.37,Credit Card
55a9d0f1-efee-40e4-adb5-3a4d88580987,Female,26,97.79,74,2020-05-22,Home & Kitchen,492.46,Credit Card
90c51382-049c-4950-92e4-25028d7f4823,Female,56,89.51,79,2023-06-27,Books,356.52,Paypal
fc0c8db1-a39f-40d7-bce8-14835ff756ac,Female,29,123.66,31,2020-05-15,Electronics,320.45,Bank Transfer
e2f12836-2f08-4be1-a5fe-57cb636cb45a,Female,19,124.4,49,2020-02-06,Electronics,414.48,Debit Card
371e3fe0-d50e-45cf-b07c-5ba056e348f6,Female,36,83.9,9,2022-11-19,Groceries,325.38,Bank Transfer
5490ff7a-2609-4148-9b60-4b1ea8d03cd9,Male,39,102.93,85,2021-10-29,Electronics,426.72,Bank Transfer
9f300501-7ae0-410c-bc3e-91ff3194f47d,Male,47,77.74,90,2022-01-28,Home & Kitchen,421.84,Debit Card
25f18fd4-5f42-4011-9457-6e98b6163947,Female,55,119.59,89,2024-08-24,Electronics,82.08,Paypal
b078001c-22af-4615-8f6c-443ee2eaa859,Male,51,47.47,53,2021-10-31,Sports,73.05,Debit Card
63f71a63-db5d-4541-a7e9-6bd01fa0e03f,Male,34,118.46,13,2021-10-28,Sports,407.09,Bank Transfer
9cff82d7-34fb-4f0e-af27-a93084167ead,Male,65,123.54,96,2020-03-19,Clothing,340.59,Paypal
c7fedb6e-4b7a-45e1-8a4a-21adb91f06f2,Female,47,80.42,96,2023-08-08,Sports,446.89,Debit Card
b6f405f6-3613-4ddf-a3f1-cb5f90245b1a,Female,41,123.89,28,2020-02-18,Groceries,303.48,Debit Card
8fbd53b6-c8bf-4a18-aa85-ecb36d573e7e,Male,66,41.71,79,2020-01-21,Electronics,9.86,Credit Card
ce1679a9-150c-427d-8378-bd19eebd0e9a,Male,19,27.24,6,2023-03-08,Beauty,357.42,Debit Card
96b91ff5-cda2-4a6d-9396-d50ef7b7c2a7,Female,20,103.83,75,2020-03-15,Home & Kitchen,121.22,Debit Card
80c212aa-be97-4aee-a435-bceea5aeff54,Male,32,43.69,16,2021-04-05,Sports,114.7,Paypal
b022c75f-1b63-4531-9745-9a1de62faeaa,Female,39,105.61,61,2022-09-11,Books,192.94,Credit Card
ec814381-b79d-4fde-840c-0aec63553a47,Female,35,42.79,26,2022-04-07,Groceries,121.44,Bank Transfer
f839cd7e-1837-4fff-bdaf-207c874f0a7f,Male,64,87.28,67,2020-09-20,Sports,83.97,Bank Transfer
b28e119c-b07d-44b7-b576-dbbde202d8ac,Female,61,98.91,13,2023-06-08,Home & Kitchen,343.95,Credit Card
d45977c2-42cb-4dd8-897b-7e3e0d3485c4,Female,63,97.03,90,2024-02-01,Books,474.12,Paypal
d686fa6e-f3a7-4bad-bd26-6041cf6543db,Female,70,125.1,40,2020-05-28,Clothing,244.8,Paypal
d1a08af2-954f-4e2c-98ca-f6023b3b5ea5,Female,21,67.12,7,2022-08-18,Electronics,276.91,Paypal
79692622-39da-4d93-a77f-24c4f0e7276d,Female,56,97.79,90,2024-03-23,Clothing,62.12,Credit Card
8bfafa01-cca1-49bf-99d8-b93d1fd764b1,Male,65,64.94,41,2023-08-07,Clothing,465.65,Bank Transfer
e012c1ef-0304-4af7-89d1-89307217e9c6,Male,45,25.61,57,2021-05-08,Groceries,60.72,Paypal
8f8f68df-ac1c-4b8d-beae-4b2dea70efe2,Male,58,147.93,17,2023-02-12,Books,342.2,Credit Card
8520b15b-8e3b-43a8-9be3-e686f2c6d059,Male,25,90.14,12,2020-05-11,Beauty,454.94,Paypal
035effce-f1ae-4a77-b729-24ea3ae1baca,Female,59,106.25,52,2020-03-20,Beauty,263.27,Paypal
aa016ad5-33e1-4199-a76e-ed1ac219f197,Female,43,146.0,55,2021-04-12,Home & Kitchen,368.62,Paypal
744ef99b-b3c2-4b1e-9750-c07f01f66a9e,Female,50,27.38,47,2020-03-16,Sports,307.64,Paypal
73301b7b-53d0-4a8e-86ce-5873bb45a89b,Female,27,25.75,99,2023-06-16,Electronics,276.56,Bank Transfer
b46ccc8c-823d-47fe-88a3-ede3f3c0f486,Male,54,80.6,25,2020-12-03,Sports,89.5,Credit Card
d0ee7d74-aacc-4884-a81e-a1edcce6588e,Female,24,110.24,24,2022-09-27,Clothing,377.56,Bank Transfer
88a00a25-6da7-4e6c-b917-350817706a42,Male,66,131.68,4,2023-09-01,Books,195.21,Bank Transfer
86675fa1-9855-464b-8beb-9dc949b9d030,Male,65,84.64,89,2023-07-16,Clothing,427.96,Credit Card
3f7be340-43d6-431c-a0ef-32bc53ba59b7,Male,58,36.8,18,2021-11-12,Electronics,225.22,Paypal
3a9c2f13-fd39-4ff0-bc62-2d4d8004668f,Female,53,26.0,90,2024-09-05,Books,358.34,Bank Transfer
7364ae31-d52f-4d07-aefc-7f1aef33b368,Male,40,81.41,66,2022-12-04,Electronics,52.62,Credit Card
4ff53057-a843-4f3e-91c8-673f7193eaa6,Female,45,28.37,74,2023-05-29,Beauty,417.65,Debit Card
c6699c82-4e00-40f8-87b3-e5ce75e1a4d4,Female,51,48.28,43,2023-02-26,Home & Kitchen,309.19,Credit Card
404d97ed-bfd4-4e78-8080-2e4692134c04,Female,51,22.12,7,2020-08-30,Home & Kitchen,388.49,Credit Card
4447242e-5588-4301-8fe8-3a3b45d96bde,Female,27,118.61,50,2022-01-12,Home & Kitchen,411.1,Debit Card
f6857acc-48f6-43f4-a675-55a69b34026a,Female,48,95.35,34,2022-07-26,Home & Kitchen,59.77,Credit Card
73b44f70-13f1-490a-b86b-596df8e32d4f,Female,44,76.36,4,2022-12-16,Electronics,291.52,Paypal
3c2da584-b8ea-4c3a-a6c8-d19c63a56bb2,Male,43,136.75,76,2021-07-29,Home & Kitchen,374.54,Credit Card
376314f1-08c1-40f2-a958-7aa876d187d1,Male,37,22.67,2,2024-07-27,Clothing,369.81,Bank Transfer
401b7fbf-99e8-45e2-9655-8e5864bebdcd,Female,49,47.17,98,2023-03-09,Home & Kitchen,373.95,Debit Card
5be52727-fd67-4e79-a9eb-0ebb9e67f322,Male,22,113.29,33,2024-10-18,Clothing,337.87,Debit Card
1480755c-7924-4b59-a62c-62166859f08e,Male,51,98.77,86,2022-06-01,Sports,256.01,Bank Transfer
f0a37223-0fa8-4da8-8c69-acf33e3eee1b,Male,57,93.8,47,2023-01-06,Books,339.84,Debit Card
24c92136-552f-4ead-bdd7-5ef8ba16e3f0,Male,33,138.42,93,2023-03-16,Beauty,6.08,Debit Card
58adb66e-4cce-47e2-9f05-8917f4962a95,Female,42,84.37,8,2021-08-17,Groceries,273.0,Debit Card
58992570-48eb-4f76-b1c5-44ae10bdad62,Male,22,50.28,36,2021-09-02,Sports,365.26,Paypal
6d8268ed-fd5f-4c8c-93eb-b2d4b7539861,Female,36,55.57,62,2023-06-27,Sports,75.06,Debit Card
c6528000-f6a6-4330-babd-65a5939eacb9,Male,56,72.83,6,2020-08-01,Home & Kitchen,105.19,Bank Transfer
75419be7-85dc-4ace-b125-5e2a9af2c7d9,Male,59,31.14,87,2024-09-30,Electronics,389.52,Credit Card
9bcdb918-d75d-403e-868b-06f2abf23ebf,Female,27,28.47,100,2020-11-23,Home & Kitchen,51.92,Bank Transfer
092e0ec8-d6c4-4eb2-b73c-00a035b87f54,Female,26,83.86,28,2023-05-22,Beauty,63.2,Credit Card
a0380c89-71e6-45aa-95b9-7715a2c8c2b1,Female,29,58.3,84,2022-06-20,Books,111.9,Bank Transfer
f654ae1a-d404-4942-8573-3d7c38d52fce,Female,44,83.73,84,2021-07-09,Books,96.67,Bank Transfer
35fde023-8ec7-4f4e-a3b1-d96cb8416fe7,Female,53,95.0,21,2022-06-01,Clothing,477.71,Paypal
94b871ea-6bb9-4d17-8825-005e579d8397,Male,47,100.44,50,2022-08-25,Electronics,5.53,Paypal
5151c8ab-cf43-460b-930e-f25dc5dc174b,Male,66,127.52,46,2020-11-14,Sports,155.61,Bank Transfer
24c81786-788a-47f0-9872-ad410bce78d3,Male,34,38.74,53,2021-07-08,Electronics,466.99,Debit Card
0b08c05c-9f8c-4537-9278-f81ad6c75b2b,Male,67,36.8,29,2020-03-24,Clothing,275.09,Bank Transfer
79b33292-1161-4706-926f-51e3c7698949,Male,58,81.68,79,2022-09-01,Beauty,422.45,Debit Card
53cde866-ea77-4378-a311-d08e3a631139,Female,18,130.72,99,2022-01-30,Beauty,469.81,Bank Transfer
92fca2e5-6d43-4b79-831c-3dc4d79e4792,Male,26,42.32,32,2024-08-05,Sports,142.65,Paypal
20507fa3-b2e3-4288-aad8-e8cd8f19929d,Male,55,135.76,69,2021-05-29,Books,453.76,Debit Card
d2ded28e-0336-4d8c-8ac0-e030d733c8ef,Male,34,140.4,29,2023-01-18,Clothing,483.81,Bank Transfer
34f94166-bb6b-48ea-b556-85692cd4d691,Female,59,55.49,35,2022-01-23,Electronics,86.69,Bank Transfer
e7e7a53f-e1f4-419c-8427-a3b2741669f9,Female,70,81.71,87,2020-03-08,Electronics,278.11,Credit Card
dfbf3e95-5ae0-492b-a080-dab5ccabab60,Male,46,70.65,84,2024-09-04,Groceries,344.1,Debit Card
6cc0d23e-e2b6-4a0a-87cf-69653b84f22b,Female,25,81.1,1,2023-10-07,Electronics,128.04,Credit Card
20d57e42-65a0-417d-985e-b5d68552ddc6,Male,26,22.17,25,2022-09-30,Electronics,189.13,Paypal
4f89368e-bfee-4287-90e7-52a817f314e3,Female,36,81.3,95,2023-04-01,Clothing,322.9,Paypal
d9efcb1f-7565-4fac-bc8f-07e950d2a1eb,Female,39,55.36,83,2022-08-08,Groceries,253.9,Paypal
0d1924a7-ecf6-40a7-87ff-b461e252457c,Male,19,39.31,81,2021-02-10,Books,118.55,Credit Card
ba5193a9-81fe-4675-a8a4-b0f0bbc2052a,Female,59,96.37,97,2024-08-20,Sports,83.96,Credit Card
bc962eba-b0e0-4f2a-beb1-1d4a965a6d1e,Male,23,80.98,40,2022-04-11,Books,485.91,Debit Card
b7ee2660-ac10-4d1e-94f9-86223ee1e523,Male,38,122.22,94,2022-06-28,Beauty,360.22,Paypal
3beaff06-6b4e-4860-accf-5de6795bee0a,Female,69,27.29,83,2021-09-08,Sports,53.28,Bank Transfer
48d3d81b-dab2-4e43-9fbb-060ccb6f828c,Male,29,111.97,80,2024-08-14,Books,46.94,Paypal
8d69f36d-09d2-4b15-97e7-9549fa7bb928,Male,32,120.97,72,2022-02-11,Beauty,292.89,Credit Card
dd749f00-6408-4662-a352-75dbfe1ae75f,Female,55,78.74,15,2020-10-13,Clothing,411.95,Bank Transfer
28a87a17-a657-492e-9c85-88470ed71cb5,Male,37,130.12,10,2020-01-23,Electronics,80.48,Paypal
95692de8-968c-47f5-88a9-cc2f4d1b7459,Male,36,22.29,15,2024-05-06,Clothing,6.52,Bank Transfer
6bb82808-9d3f-4965-9d38-7e33c35c74fd,Female,68,66.63,41,2023-07-10,Clothing,335.28,Paypal
898f0f89-e85f-4be5-bc48-58bee84cbeb3,Male,70,82.22,79,2022-07-17,Groceries,414.12,Paypal
dd3ff84f-1a28-4cbf-a499-f49e40080c61,Male,64,133.54,46,2024-02-14,Clothing,36.38,Credit Card
d9d2a923-02ad-45ea-af79-c0c482e33151,Female,69,36.86,9,2024-09-10,Home & Kitchen,157.49,Credit Card
8e5cb404-9836-4bb4-9504-21a4e1d81076,Female,45,64.13,41,2023-11-21,Beauty,435.25,Debit Card
5ec53735-1d15-4cd5-8eab-46955ac97536,Male,31,81.73,41,2021-07-04,Home & Kitchen,470.47,Bank Transfer
dc55dae1-5182-45e2-94e4-ee7bd8596717,Female,63,68.77,54,2022-06-01,Electronics,123.07,Credit Card
70621059-96b7-4116-9bb8-5de3653c7393,Male,69,136.39,77,2022-10-22,Groceries,159.69,Paypal
630458e5-5a08-4e43-9b3a-f97bb8e7430e,Female,41,109.08,32,2023-04-04,Home & Kitchen,389.81,Paypal
0313b799-0af2-4696-a182-bc2af3d63317,Male,49,68.37,34,2023-12-27,Sports,201.04,Bank Transfer
028962b2-aa69-41c1-a201-4503295470c2,Male,37,73.3,64,2024-06-09,Electronics,166.49,Credit Card
cf872ae5-920f-4f30-90b8-710e437c429b,Female,57,37.95,75,2024-04-28,Beauty,276.29,Debit Card
baeba33a-f40c-47c6-9175-6ce02fbf216d,Male,31,146.93,70,2023-04-03,Beauty,208.65,Credit Card
a3382554-b258-4823-8362-0a5c1da09f2d,Female,36,126.36,92,2022-02-06,Clothing,117.57,Paypal
7d1d116f-b30c-4d53-9e86-88415182715d,Female,32,37.15,43,2024-04-08,Electronics,171.47,Credit Card
07bdaed1-e497-41f5-8603-cad8b1189905,Female,60,76.63,45,2022-08-19,Sports,198.36,Paypal
7d99ebc3-05d2-42be-bee5-6b58e44448bb,Male,43,125.09,90,2022-03-25,Home & Kitchen,392.92,Paypal
d926cc56-4b68-4438-bd83-3fb7abdd88ef,Female,57,117.75,7,2020-03-15,Groceries,127.2,Paypal
08d4f24e-a455-423e-ba2c-e27c6d4646aa,Female,66,143.53,51,2023-02-03,Groceries,341.81,Debit Card
cda5c540-65c9-4c6b-adec-f5e43d9abdf7,Female,61,68.02,77,2022-03-24,Home & Kitchen,137.88,Debit Card
b80fa622-d2ff-4ea1-bb5a-1d5d458b9d05,Male,66,26.33,55,2022-10-03,Sports,173.99,Bank Transfer
0ab9168f-6da2-4c63-b178-a79a1b4f46ae,Female,45,130.29,41,2023-07-08,Sports,362.22,Bank Transfer
1a47c5fb-205d-45f8-8bfd-6f5cd13bf57d,Male,39,124.14,41,2023-03-01,Home & Kitchen,264.62,Debit Card
c807e6af-9dfe-4e36-937d-649b01daec6c,Female,68,87.33,23,2020-09-18,Sports,436.01,Debit Card
29ed595c-061e-4072-b3ea-7dd17b9f8c40,Female,30,115.11,71,2023-07-08,Beauty,204.58,Bank Transfer
7eabde2e-68db-4d33-b8f5-7c3cffb290c9,Female,60,40.31,22,2021-10-29,Electronics,62.83,Bank Transfer
77e65b36-37a6-4431-becb-0b8cbd655de8,Male,65,117.47,25,2024-02-23,Clothing,73.25,Paypal
d82ae69f-cf93-4255-80b7-bdc5021d2814,Male,60,115.65,31,2024-05-15,Home & Kitchen,12.8,Bank Transfer
6bf7601e-54a1-4fc9-97b7-168c5cb5d172,Female,21,126.25,89,2020-02-28,Sports,222.71,Credit Card
c87f5433-994c-414a-b03f-cb8b3097b9de,Female,37,113.04,75,2021-09-02,Groceries,212.0,Debit Card
43128bec-4d3e-4eae-967b-d09379281b37,Male,19,139.62,47,2023-01-22,Books,479.96,Bank Transfer
1b0697cb-90d0-4596-bf0e-25f19921d5a3,Female,39,21.25,28,2021-01-24,Home & Kitchen,438.83,Bank Transfer
38df718e-0022-4e15-b31b-87a4baf26d9d,Female,38,134.26,58,2024-07-30,Sports,456.56,Paypal
5defc30d-d642-434c-9832-0bba2b53cb49,Male,48,78.7,43,2021-10-17,Beauty,128.9,Credit Card
6ccfc76c-f843-4645-8009-6555ade4f159,Female,48,25.23,75,2024-08-23,Home & Kitchen,54.38,Paypal
ebe5d8cb-6f25-4c85-8d5f-9fd727f6bd2d,Female,52,35.06,17,2020-05-03,Sports,319.79,Bank Transfer
90ac2d28-d453-4ac3-999c-33cb5ea63e97,Female,48,81.04,47,2021-03-14,Electronics,20.87,Debit Card
24177267-101f-4b51-826a-d44fe03b029a,Female,51,98.32,58,2020-08-14,Sports,65.78,Bank Transfer
1096706e-bed3-42dc-984e-20f7ad2dca9c,Male,42,121.57,61,2020-05-26,Groceries,223.07,Bank Transfer
9a4912c2-7572-4162-a0b2-14c98559ada3,Female,60,66.85,21,2020-07-20,Books,326.6,Paypal
